topicCreator,topicId,topicTitle,topicSlug,topicPostCount,topicReplyCount,topicViewCount,topicLikeCount,topicCategoryId,topicTags,topicCreated,topicLatest,topicPinned,topicVisible,topicClosed,topicVisible.1,topicArchieved,topicHasAcceptedAnswer
OpenOcean,17564,[OpenOcean] [FINAL] [STIP - Round 1],openocean-final-stip-round-1,11,5,1673,1,14,,2023-09-28T03:47:37.824Z,2023-10-28T15:54:22.471Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
jona,17423,[REALM] [FINAL] [STIP - Round 1],realm-final-stip-round-1,23,11,2363,35,14,,2023-09-27T20:18:13.102Z,2023-10-12T10:45:49.966Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
sm0le,17326,[Modular Wallet] [FINAL] [STIP - Round 1],modular-wallet-final-stip-round-1,11,5,1329,7,14,,2023-09-27T12:58:02.844Z,2023-10-12T09:06:48.356Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Herve,17839,[Arbitrum Android Mobile App] [FINAL] [STIP - Round 2],arbitrum-android-mobile-app-final-stip-round-2,8,2,637,7,15,proposal,2023-09-29T15:41:01.718Z,2023-11-20T13:33:52.507Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
cocafish,19711,Redistribute Savvy's STIP Allocation to Other Approved Projects until It Conducts Ethical Practices,redistribute-savvys-stip-allocation-to-other-approved-projects-until-it-conducts-ethical-practices,4,3,453,8,23,proposal,2023-11-23T15:20:48.519Z,2023-11-23T16:51:01.317Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
janaa,20334,I think I maybe messed up,i-think-i-maybe-messed-up,3,2,162,8,4,,2023-12-31T14:08:11.378Z,2024-01-03T00:22:05.663Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
UGBOMHE,13099,Delegating as my view,delegating-as-my-view,3,0,1231,3,11,,2023-04-02T22:05:54.243Z,2023-04-10T08:19:43.470Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
UGBOMHE,13100,Proposer to gov,proposer-to-gov,1,0,1090,1,6,,2023-04-02T22:08:32.421Z,2023-04-02T22:08:32.487Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
RiddhiS,13255,The current Governance Challenge,the-current-governance-challenge,2,0,1098,1,4,,2023-04-04T10:01:27.133Z,2023-04-17T08:12:30.063Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOPE,14400,BOPE - The First Memecoin on Arbitrum Nova - Help us Accelerate Nova Adoption,bope-the-first-memecoin-on-arbitrum-nova-help-us-accelerate-nova-adoption,4,0,1065,7,4,,2023-05-09T20:54:29.881Z,2023-05-12T07:42:25.414Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
owl,16409,Walid- Security Council Candidate,walid-security-council-candidate,3,0,243,0,12,,2023-09-15T16:00:02.853Z,2023-09-15T17:00:29.694Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
cvi.finance,17024,[CVI] [FINAL] [STIP - Round 1],cvi-final-stip-round-1,12,2,1228,14,14,,2023-09-25T22:23:10.400Z,2023-10-12T23:29:01.724Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
pablitoeth,16653,Pablo Sabbatella (pablito.eth) - Candidate for Security Council Election Sep 2023,pablo-sabbatella-pablito-eth-candidate-for-security-council-election-sep-2023,1,0,186,4,12,,2023-09-21T15:06:10.695Z,2023-09-21T15:06:10.749Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Clipper,17855,[Clipper] [DRAFT] [STIP - Round 2],clipper-draft-stip-round-2,7,2,552,7,15,,2023-09-29T19:24:28.329Z,2023-10-10T17:38:21.052Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
patheboi,19468,[Teahouse Finance] [DRAFT] {STIP - Round 2],teahouse-finance-draft-stip-round-2,1,0,402,2,15,,2023-11-10T06:27:17.442Z,2023-11-10T06:27:17.543Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
godwin,20264,Proposal: Solution to Improve DAO Governance Efficiency,proposal-solution-to-improve-dao-governance-efficiency,1,0,114,4,6,,2023-12-26T05:33:46.890Z,2023-12-26T05:33:46.943Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
RossDeFi,17662,[rhino.fi] [DRAFT] [STIP - Round 2],rhino-fi-draft-stip-round-2,5,0,324,2,15,,2023-09-28T12:53:42.823Z,2023-11-23T09:01:47.071Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
dubnet,13447,Can somebody please help me figure out if I've been hacked just unknownly submited to DAO,can-somebody-please-help-me-figure-out-if-ive-been-hacked-just-unknownly-submited-to-dao,4,1,1056,1,4,,2023-04-06T09:18:57.640Z,2023-04-06T10:26:46.353Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Sophia,12835,"Views on Opinions to create a sustainable, growing and healthy ARB",views-on-opinions-to-create-a-sustainable-growing-and-healthy-arb,3,0,1318,3,4,,2023-04-02T01:55:58.813Z,2023-10-20T14:52:30.347Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Zeron_Mod,14677,Introducing Zeron Protocol: Revolutionizing Trust and Efficiency in Payments,introducing-zeron-protocol-revolutionizing-trust-and-efficiency-in-payments,4,2,672,11,4,,2023-05-27T12:27:50.842Z,2023-05-29T12:20:04.483Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
venehsoftw,16101,Development/Maintenance of virtual and face-to-face communities regarding the Arbitrum Ecosystem for Venezuela and Argentina.,development-maintenance-of-virtual-and-face-to-face-communities-regarding-the-arbitrum-ecosystem-for-venezuela-and-argentina,1,0,281,1,7,"proposal, aip, tally",2023-08-31T09:17:00.032Z,2023-08-31T09:17:00.099Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
venehsoftw,16083,Proposal on Hackathon development for Venezuela,proposal-on-hackathon-development-for-venezuela,1,0,268,2,7,"proposal, tally",2023-08-30T09:33:41.166Z,2023-08-30T09:33:41.235Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Jerome,16569,Jerome - Candidate for Security Council Election Sep 2023,jerome-candidate-for-security-council-election-sep-2023,2,0,234,3,12,,2023-09-20T13:35:16.868Z,2023-09-21T15:40:45.725Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
FlorenceFinance,17103,[Florence Finance] [FINAL] [STIP - Round 1],florence-finance-final-stip-round-1,12,1,1254,5,14,proposal,2023-09-26T12:36:59.543Z,2023-11-30T13:14:59.712Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
archi_finance,17325,[Archi Finance][FINAL][STIP - Round 1],archi-finance-final-stip-round-1,14,2,1564,5,14,,2023-09-27T12:52:50.257Z,2023-10-12T09:03:54.216Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
JJuuneez,17300,[OmniBTC] [FINAL] [STIP - Round 1],omnibtc-final-stip-round-1,17,11,1179,8,14,proposal,2023-09-27T11:18:04.073Z,2023-10-12T10:42:22.107Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Christian,17546,[Relay Chain: James Bot] [FINAL] [STIP - Round 1],relay-chain-james-bot-final-stip-round-1,15,6,1107,6,14,proposal,2023-09-28T03:11:16.760Z,2023-10-12T10:48:11.487Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
abhinav,17410,[Arbitrum Genie: Your personal AI and NLP powered Data Scientist] [DRAFT] [STIP - Round 1],arbitrum-genie-your-personal-ai-and-nlp-powered-data-scientist-draft-stip-round-1,3,1,361,4,14,,2023-09-27T19:16:34.575Z,2023-09-28T13:16:18.563Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Aaron_L,18997,[STIP Monitoring - Objective 1 & 2] Lamoka & MetricsDAO,stip-monitoring-objective-1-2-lamoka-metricsdao,1,0,390,2,19,,2023-10-17T17:06:55.485Z,2023-10-17T17:14:19.300Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Aaron_L,17511,[MetricsDAO] [DRAFT] [STIP - Round 1],metricsdao-draft-stip-round-1,4,1,335,4,14,,2023-09-28T01:45:28.471Z,2023-10-02T17:54:35.793Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
toubi,18749,[Y2K Finance] [DRAFT] [STIP - Round 2],y2k-finance-draft-stip-round-2,3,0,446,3,15,,2023-10-12T03:07:03.152Z,2023-10-12T07:59:35.122Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
blue,18808,[Pioneer Template] [DRAFT] [STIP - Round 2],pioneer-template-draft-stip-round-2,3,0,383,0,15,,2023-10-12T20:28:47.458Z,2023-10-12T20:28:47.524Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xaustin,18945,STIP Data Monitoring and Reporting - Objective 2 - Spindl - [Final],stip-data-monitoring-and-reporting-objective-2-spindl-final,1,0,407,3,19,pl-data-monitoring,2023-10-16T02:43:46.532Z,2023-10-18T19:55:51.647Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
hen_immunefi,19924,Non-Constitutional AIP/Proposal: Arbitrum Ecosystem Security (Bugs + Audits),non-constitutional-aip-proposal-arbitrum-ecosystem-security-bugs-audits,1,0,2278,3,7,proposal,2023-12-07T02:09:50.987Z,2023-12-10T16:45:15.529Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CLK54,20302,Smart contract help needed,smart-contract-help-needed,2,0,133,3,4,,2023-12-29T11:24:51.964Z,2024-01-03T08:09:26.000Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
ar1,15457,For proposals involving budget,for-proposals-involving-budget,1,0,444,1,6,,2023-07-17T20:50:51.694Z,2023-07-17T20:50:51.742Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
_sortaf,11752,Unregistered security,unregistered-security,14,11,1546,10,4,,2023-03-24T23:28:09.893Z,2023-03-30T02:23:51.541Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xPlasma,17563,[Quadrat] [FINAL] [STIP - Round 1],quadrat-final-stip-round-1,19,7,1305,9,14,proposal,2023-09-28T03:44:45.050Z,2023-10-13T01:42:20.098Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
como,16331,Automated workflow for your Dao,automated-workflow-for-your-dao,3,0,203,2,4,,2023-09-13T02:56:04.094Z,2023-10-02T09:49:05.347Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DODO_DEX,17225,[DODO] [DRAFT] [STIP - Round 1],dodo-draft-stip-round-1,14,3,656,7,14,proposal,2023-09-27T03:41:49.975Z,2023-10-05T04:14:02.926Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
androssi,17528,Stake arb platforms,stake-arb-platforms,1,0,171,2,4,"governance, delegation",2023-09-28T02:20:50.544Z,2024-01-03T00:36:54.334Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DeriProtocol,18484,[Deri Protocol] [Draft] [STIP - Round 2],deri-protocol-draft-stip-round-2,5,1,457,3,15,proposal,2023-10-09T07:40:23.614Z,2023-10-11T09:48:52.759Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
mikeblank,18985,🙋‍♂️ Request for feedback: EXMO x ARB Ecosystem,request-for-feedback-exmo-x-arb-ecosystem,1,0,360,2,4,,2023-10-17T09:22:57.117Z,2023-10-17T09:22:57.193Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
robc,18466,Rob Coleman - Candidate for Security Council Election 2023,rob-coleman-candidate-for-security-council-election-2023,1,0,197,2,12,,2023-10-08T18:45:23.945Z,2023-10-08T18:45:23.992Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Diamond_Protocol,18564,[Diamond Protocol] [STIP - Round 2],diamond-protocol-stip-round-2,3,0,484,1,15,proposal,2023-10-10T08:26:12.185Z,2023-10-23T01:46:39.861Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Bernard,19433,Official Launch: $1m ARB Uniswap-Arbitrum Grant Program (UAGP),official-launch-1m-arb-uniswap-arbitrum-grant-program-uagp,1,0,1048,2,16,,2023-11-08T12:43:57.179Z,2023-11-08T12:43:57.264Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Classy12,19504,What is a creative director in art?,what-is-a-creative-director-in-art,1,0,287,2,4,proposal,2023-11-13T09:39:16.656Z,2023-11-13T09:39:16.716Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
buffer,19705,MUX STIP grant is not being upheld,mux-stip-grant-is-not-being-upheld,6,2,688,4,23,,2023-11-23T02:33:09.807Z,2023-11-30T02:13:36.059Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
naugustin,20037,DAO Participation,dao-participation,1,0,157,2,4,,2023-12-12T20:43:22.038Z,2023-12-12T20:43:22.084Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Sonolsonumolma,20261,"I deposited money but it was not transferred to my account, I want my money back",i-deposited-money-but-it-was-not-transferred-to-my-account-i-want-my-money-back,1,1,143,2,4,,2023-12-26T04:32:55.520Z,2024-01-03T01:50:23.361Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Purshing,14685,What is the incentive to buy and hold ARB?,what-is-the-incentive-to-buy-and-hold-arb,3,0,733,4,4,,2023-05-29T03:05:49.558Z,2023-05-30T15:09:32.195Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xGen,19528,[0xGen] [DRAFT] [STIP - Round 2],0xgen-draft-stip-round-2,1,0,294,1,15,proposal,2023-11-14T02:56:36.192Z,2023-11-14T02:56:36.290Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xGen,17222,[0xGen] [FINAL] [STIP - Round 1],0xgen-final-stip-round-1,10,6,1039,0,14,proposal,2023-09-27T03:01:22.966Z,2023-10-12T09:15:26.360Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Range_Protocol,17132,[Range Protocol] [FINAL] [STIP - Round 1],range-protocol-final-stip-round-1,11,3,1047,2,14,proposal,2023-09-26T14:45:25.634Z,2023-10-03T22:04:11.351Z,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
Leowu,17306,[XY Finance] [FINAL] [STIP - Round 1],xy-finance-final-stip-round-1,9,1,1017,5,14,,2023-09-27T11:44:33.254Z,2023-10-11T21:42:42.927Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
nathan.allman,17690,[Ondo] [DRAFT] [STIP - Round 2],ondo-draft-stip-round-2,5,0,516,1,15,,2023-09-28T13:41:29.086Z,2023-12-16T03:17:56.721Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
sjp,19838,"Vertex STIP Program Update (Nov 30, 2023)",vertex-stip-program-update-nov-30-2023,1,0,224,1,22,,2023-11-30T23:18:47.935Z,2023-11-30T23:18:47.988Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
blarthy,18252,Grant submission to integrate TBY's - Commercial Debt Token with US Treasury Bills as underline on Arbitrum,grant-submission-to-integrate-tbys-commercial-debt-token-with-us-treasury-bills-as-underline-on-arbitrum,1,0,229,1,11,,2023-10-05T01:40:38.751Z,2023-10-05T01:40:38.861Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
uniqueoffers,19253,Arbitrum Odyssey weekly campaign,arbitrum-odyssey-weekly-campaign,2,0,398,1,4,,2023-10-30T21:18:49.722Z,2023-11-05T07:01:17.432Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Interport,18834,[Interport Finance] [DRAFT] [STIP - Round 2],interport-finance-draft-stip-round-2,3,0,145,1,15,,2023-10-13T08:06:07.184Z,2023-10-13T09:30:40.297Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Dedaub,19206,[Draft] Non-Constitutional AIP: Continuous Ecosystem Security Provision,draft-non-constitutional-aip-continuous-ecosystem-security-provision,3,0,2616,1,7,,2023-10-27T12:04:28.530Z,2023-11-08T11:58:37.342Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
SlashFintech,19238,[Proposal] Arbitrum and Slash Payment in the Asian payment market,proposal-arbitrum-and-slash-payment-in-the-asian-payment-market,1,0,2427,1,7,,2023-10-30T05:07:35.899Z,2023-10-30T05:07:35.980Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Web3Wanderer,20150,The Rise of Real World Assets in the Tokenized Era,the-rise-of-real-world-assets-in-the-tokenized-era,1,0,160,1,6,governance,2023-12-18T09:24:38.133Z,2023-12-18T09:24:38.180Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
hunt_nft,19579,Introducing Hunt NFT: A Revolutionary Cross-chain NFT Raffle Marketplace,introducing-hunt-nft-a-revolutionary-cross-chain-nft-raffle-marketplace,1,0,250,1,4,,2023-11-16T07:06:11.089Z,2023-11-16T07:06:11.196Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Rus_Anajo,19641,Clarification on ~1.275B Circulating Supply Number (Onchain Shows Far More Circulating Supply),clarification-on-1-275b-circulating-supply-number-onchain-shows-far-more-circulating-supply,1,0,282,1,4,,2023-11-19T03:34:37.638Z,2023-11-19T03:34:37.683Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
coolhorsegirl,19820,Tally Bi-Weekly Update (30.11.2023),tally-bi-weekly-update-30-11-2023,1,0,199,1,22,,2023-11-30T05:34:18.110Z,2023-11-30T05:34:18.179Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
awer,19799,ARB tokens have disappeared somewhere,arb-tokens-have-disappeared-somewhere,3,0,361,1,4,,2023-11-29T09:36:53.288Z,2023-12-06T19:22:44.142Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Boris.Marginly,20010,[Marginly] [DRAFT] [STIP - Round 2],marginly-draft-stip-round-2,1,0,183,1,15,,2023-12-11T16:30:24.625Z,2023-12-11T16:30:24.737Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
skyfoxx,20154,Is an anon mode helpful for Arbitrum?,is-an-anon-mode-helpful-for-arbitrum,2,0,167,3,6,governance,2023-12-18T12:06:41.437Z,2023-12-18T18:08:35.018Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Markman,20346,Ethelo Community Engagement and Evaluation System Project Update,ethelo-community-engagement-and-evaluation-system-project-update,1,0,93,1,16,,2024-01-01T13:05:19.193Z,2024-01-01T13:05:19.325Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Gundal212,14216,Giving but taking it back from the airdrop,giving-but-taking-it-back-from-the-airdrop,1,0,834,0,4,,2023-04-30T04:01:35.641Z,2023-04-30T04:01:35.710Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Archetype,13999,Arbitrum ardrop 2,arbitrum-ardrop-2,4,2,1009,8,4,,2023-04-19T11:28:51.028Z,2023-04-20T08:25:37.000Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
MidnightLightning,15592,Long-term plans for Gas Price Floor,long-term-plans-for-gas-price-floor,1,0,407,0,6,,2023-07-26T05:36:03.982Z,2023-07-26T05:46:53.406Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
zemse,15925,Proposal: Allow access to L1 block hash,proposal-allow-access-to-l1-block-hash,5,0,2568,2,7,aip,2023-08-18T12:11:34.285Z,2023-12-15T09:41:06.797Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0xCXXVIII,17177,[Artichoke Protocol][FINAL][STIP - Round 1],artichoke-protocol-final-stip-round-1,17,7,1316,8,14,,2023-09-26T18:12:26.684Z,2023-10-12T23:42:18.687Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Magdal3na,17313,[Temperature Check] Request for Consideration on Late ARB Token Claim,temperature-check-request-for-consideration-on-late-arb-token-claim,3,0,2300,1,7,,2023-09-27T12:24:44.886Z,2023-09-28T06:29:06.455Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
OliG,17454,[Wombex Finance] [FINAL] [STIP - Round 1],wombex-finance-final-stip-round-1,9,2,983,0,14,,2023-09-27T21:28:38.301Z,2023-10-12T10:46:45.709Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
symbiosis,18150,[Symbiosis] [DRAFT] [STIP - Round 2],symbiosis-draft-stip-round-2,5,0,562,3,15,"proposal, governance, snapshot",2023-10-03T19:50:53.122Z,2023-10-10T13:36:50.784Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
PseudoDesigner,18850,[Olive Finance][DRAFT][STIP- Round 2],olive-finance-draft-stip-round-2,3,0,480,0,15,,2023-10-13T10:28:43.284Z,2023-10-14T10:16:28.830Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
tishana,18238,[Siren] [DRAFT] [STIP - Round 2],siren-draft-stip-round-2,3,0,246,0,15,,2023-10-04T23:28:08.869Z,2023-10-05T20:11:45.961Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Ilia_S,18727,[Rubic] [DRAFT] [STIP - Round 2],rubic-draft-stip-round-2,3,0,135,0,15,"proposal, governance",2023-10-11T14:54:39.529Z,2023-10-11T14:54:39.634Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DarkOscillator,18681,Why I can't vote?,why-i-cant-vote,6,3,434,2,4,,2023-10-11T07:55:44.275Z,2023-10-13T09:46:06.031Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
supercoolkay,19081,[Proposal] Dapps over Apps ,proposal-dapps-over-apps,1,0,2452,0,7,proposal,2023-10-21T07:09:14.091Z,2023-10-21T07:09:14.196Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
kohshiba,19124,Proposal: Register INSURE token to ARB Bridge,proposal-register-insure-token-to-arb-bridge,2,0,2464,0,7,,2023-10-24T13:09:22.127Z,2023-11-14T12:50:03.842Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Sajan,19462,Multi-chain Brigde,multi-chain-brigde,2,0,322,0,4,,2023-11-09T20:17:56.225Z,2023-11-15T11:17:44.042Z,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
